Student_id,Student_first_name,Student_last_name,Email,Phone,Birth_date,Degree,Start_date
307937672,Adam,Tzur,adam_tzur80@jct.ac.il,057-1793228,1980-03-13,BA in art,2021-03-30
315047746,Yoav,Barak,yoav_barak06@jct.ac.il,053-6328261,2006-03-18,MA in math,2022-10-27
366739159,Adam,Levi,adam_levi85@jct.ac.il,050-4061713,1985-06-18,MA in cardiology,2020-08-13
243260106,Daniel,Ziv,daniel03ziv@gmail.com,052-6083846,2003-07-10,BA in art,2022-08-28
347431637,Oren,Avraham,oren_avraham@gmail.com,059-4409128,2001-10-31,MA in english,2021-08-20
389362385,Noa,Ziv,noa_ziv84@gmail.com,050-6523024,1984-03-13,BA in anthropology,2024-08-26
234965002,Carmel,Ben-Shitrit,carmel_ben-shitrit@gmail.com,055-2508148,2005-04-24,BA in sociology,2021-10-29
327894705,Noam,Gross,noam_gross97@jct.ac.il,056-3220748,1997-06-27,BA in art,2023-08-25
302143565,Shahar,Finkelstein,shahar_finkelstein@jct.ac.il,052-7290087,2004-10-01,BA in physics,2021-08-10
207713207,Shaked,Barak,shaked_barak@jct.ac.il,051-7429158,1997-07-25,BA in psychology,2023-03-26
248611170,Tal,Cohen,tal_cohen@gmail.com,055-4504136,1996-11-27,BA in geographics,2024-07-09
232131938,Noam,Rosen,noam_rosen06@gmail.com,050-2684640,2006-11-16,BA in biology,2022-10-10
270992605,Ido,Ashkenazi,ido_ashkenazi01@jct.ac.il,051-5667313,2001-01-29,BA in sociology,2020-10-03
395861784,Carmel,Fisher,carmel_fisher94@gmail.com,056-5700117,1994-01-17,BA in geographics,2020-10-16
222528895,Hila,Assouline,hila81assouline@jct.ac.il,058-2149714,1981-11-19,BA in math,2022-10-31
336317094,Michael,Dagan,michael_dagan94@jct.ac.il,059-1700759,1994-06-26,BA in physics,2023-10-07
323399717,Gal,Katz,gal_katz97@gmail.com,059-9057199,1997-06-09,MA in cardiology,2020-07-10
302552633,Ofir,Malul,ofir91malul@gmail.com,055-9964228,1991-03-21,BA in english,2024-07-23
353781677,Bar,Avraham,bar04avraham@gmail.com,050-1153724,2004-10-11,BA in psychology,2021-03-18
259193845,Eli,Bachar,eli_bachar@gmail.com,055-5363223,1999-12-25,BA in neurology,2020-10-03
283671642,Liam,Bachar,liam_bachar03@gmail.com,054-3780421,2003-10-17,MA in sociology,2024-08-09
210518130,Noam,Finkelstein,noam_finkelstein@jct.ac.il,058-2865944,2005-08-10,MA in chemistry,2022-07-27
254487531,Abigail,Almog,abigail04almog@jct.ac.il,058-6125878,2004-08-05,MA in engineering,2021-08-16
385985379,Mor,Bachar,mor_bachar@jct.ac.il,052-5953218,1994-05-28,BA in art,2021-03-08
395278294,Shira,Koren,shira_koren88@gmail.com,054-9172596,1988-07-17,MA in geographics,2023-07-05
367047594,Gabriel,Avraham,gabriel_avraham@gmail.com,052-9753950,2003-08-24,MA in oncology,2022-07-25
327808804,Alon,Stern,alon06stern@gmail.com,051-3304579,2006-02-19,MA in english,2020-03-01
286286711,Adam,Rafael,adam_rafael93@jct.ac.il,053-2627715,1993-05-29,MA in math,2023-10-25
399972397,Shahar,Zeltser,shahar_zeltser04@gmail.com,058-2907100,2004-03-07,MA in psychology,2023-07-17
257367052,Yoav,Koren,yoav_koren@gmail.com,052-1727327,2003-11-15,MA in computer science,2020-10-25
342344033,Guy,Bernstein,guy_bernstein88@gmail.com,051-1372903,1988-11-21,MA in english,2021-03-14
209453265,Niv,Saban,niv_saban89@jct.ac.il,057-9313114,1989-12-06,BA in geographics,2021-03-07
328504923,Ofir,Tzur,ofir_tzur04@gmail.com,058-8273921,2004-05-20,MA in neurology,2020-10-28
363331034,Shaked,Rafael,shaked99rafael@gmail.com,056-2170598,1999-05-20,MA in oncology,2023-10-14
238882864,Carmel,Assouline,carmel_assouline@gmail.com,051-3560185,1996-02-12,BA in oncology,2024-08-07
242403905,Sagi,Levi,sagi_levi00@gmail.com,055-9324915,2000-09-30,BA in ecology,2022-10-03
275744779,Michael,Rafael,michael_rafael05@jct.ac.il,057-8033721,2005-03-25,MA in psychology,2024-08-09
308388263,Niv,Biton,niv02biton@gmail.com,053-3289706,2002-06-10,MA in geographics,2023-03-04
264663469,Gabriel,Tzur,gabriel_tzur03@jct.ac.il,051-1272288,2003-01-16,MA in neurology,2022-03-02
293592374,Inbar,Tzur,inbar91tzur@gmail.com,051-0317839,1991-03-28,MA in chemistry,2020-07-09
279844989,Shahar,Saban,shahar_saban@gmail.com,056-6880307,1982-06-01,MA in astronomy,2022-07-15
248037475,Oren,Ben-Ari,oren_ben-ari97@gmail.com,050-0698202,1997-02-12,MA in computer science,2023-08-07
388348641,Bar,Danon,bar_danon@jct.ac.il,051-4534824,1988-06-21,MA in english,2021-07-08
245780192,Shahar,Danon,shahar_danon@gmail.com,057-0592300,2003-03-22,MA in theatre,2023-03-30
224643064,Inbar,Koren,inbar88koren@jct.ac.il,055-9315630,1988-08-29,MA in cardiology,2023-03-03
349239392,Dean,Rosen,dean_rosen@jct.ac.il,059-1004063,1981-05-06,MA in physics,2020-08-04
319270450,Yael,Danon,yael88danon@gmail.com,056-8712157,1988-02-15,MA in math,2023-07-28
237473087,Shira,Neumann,shira86neumann@jct.ac.il,055-9143128,1986-01-25,MA in engineering,2022-08-15
375858081,Tomer,Solomon,tomer_solomon84@jct.ac.il,052-9071290,1984-08-28,MA in oncology,2023-08-06
343471850,Mor,Saban,mor_saban00@gmail.com,053-0185515,2000-12-07,BA in sociology,2023-07-28
234111474,Sarit,Ben-David,sarit91ben-david@gmail.com,052-5827461,1991-07-13,MA in cardiology,2024-08-27
364065490,Shira,Baruch,shira_baruch@gmail.com,053-6768807,1991-01-30,BA in astronomy,2023-10-20
203972831,Shahar,Menahem,shahar_menahem86@gmail.com,059-5553869,1986-06-21,MA in neurology,2024-07-21
229630884,Guy,Malul,guy_malul@jct.ac.il,059-8643470,2005-07-30,BA in biology,2022-10-28
358076073,Sarit,Dagan,sarit_dagan@gmail.com,050-6959360,2006-03-14,BA in computer science,2021-08-07
276979150,Alon,Revivo,alon_revivo86@jct.ac.il,056-5771258,1986-11-19,BA in english,2024-08-19
293069787,Daniel,Revivo,daniel_revivo91@gmail.com,053-8944843,1991-01-14,BA in engineering,2023-08-28
398568584,Alon,Revivo,alon_revivo92@jct.ac.il,059-0497806,1992-09-22,BA in art,2020-03-20
375906872,Mor,Koren,mor_koren@jct.ac.il,052-6865217,1993-03-29,BA in neurology,2023-03-02
331289496,Sagi,Kramer,sagi96kramer@gmail.com,059-9906759,1996-11-15,BA in engineering,2022-10-04
324156967,Adam,Finkelstein,adam_finkelstein@gmail.com,055-6432025,1987-08-20,BA in anthropology,2021-08-29
245777297,Raz,Ziv,raz_ziv@jct.ac.il,052-9532599,2006-01-23,BA in biology,2024-08-18
267692523,Liam,Mizrahi,liam01mizrahi@jct.ac.il,058-9522643,2001-06-20,MA in anthropology,2024-08-01
285967030,Shaked,Fisher,shaked_fisher@jct.ac.il,054-9551505,1990-05-31,MA in geographics,2024-07-14
218267318,Ofir,Danon,ofir_danon02@gmail.com,058-4645242,2002-04-05,MA in biology,2023-03-09
277768867,Tal,Peretz,tal_peretz80@gmail.com,054-9577175,1980-02-07,BA in theatre,2023-08-12
382998029,Shira,Kramer,shira_kramer01@gmail.com,054-3448292,2001-01-14,MA in economics,2021-08-20
342215704,Amit,Cohen,amit_cohen96@jct.ac.il,054-5770582,1996-01-29,MA in astronomy,2020-10-23
366013308,Michael,Levi,michael_levi88@jct.ac.il,050-2033720,1988-11-29,MA in oncology,2024-03-16
293831079,Sagi,Tzur,sagi_tzur06@jct.ac.il,059-5136795,2006-07-16,MA in chemistry,2024-03-23
321646911,Shira,Saban,shira_saban@jct.ac.il,058-8113128,1996-12-28,BA in theatre,2020-10-22
302817838,Mor,Peretz,mor_peretz81@gmail.com,052-6826046,1981-07-25,BA in computer science,2021-07-07
312082647,Ido,Kahana,ido_kahana06@gmail.com,052-6242606,2006-08-17,MA in neurology,2021-03-07
252717541,Daniel,Peretz,daniel06peretz@jct.ac.il,058-2759072,2006-09-02,BA in english,2021-03-11
237877261,Itay,Biton,itay00biton@jct.ac.il,053-3949268,2000-03-07,MA in theatre,2024-03-10
278176227,Jonathan,Ben-Ari,jonathan_ben-ari@gmail.com,056-5333763,1987-04-01,BA in math,2024-07-04
221077191,Raz,Cohen,raz_cohen@gmail.com,051-9178342,1994-03-28,MA in economics,2023-03-13
377981063,Shahar,Finkelstein,shahar_finkelstein@gmail.com,050-1253974,1990-06-05,MA in astronomy,2022-03-09
256456849,Yael,Saban,yael_saban05@jct.ac.il,053-7586096,2005-01-25,MA in oncology,2022-08-09
353098148,Yoav,Rafael,yoav97rafael@gmail.com,058-6738360,1997-01-01,BA in history,2021-03-19
308942804,Ofir,Tayeb,ofir_tayeb@jct.ac.il,059-6393069,1996-12-08,MA in math,2023-10-01
355555756,Yael,Malul,yael98malul@jct.ac.il,055-4787607,1998-08-16,BA in oncology,2024-08-27
383514585,Dana,Revivo,dana_revivo88@jct.ac.il,050-9818505,1988-05-01,MA in oncology,2022-08-03
382663730,Gabriel,Gross,gabriel_gross@gmail.com,054-1937894,1998-11-12,MA in oncology,2024-07-21
223236688,Yoav,Herzog,yoav82herzog@gmail.com,051-1866891,1982-01-12,BA in neurology,2024-07-04
353055098,Eli,Malul,eli_malul86@gmail.com,050-7277982,1986-05-04,MA in physics,2023-08-03
226184059,Inbar,Fisher,inbar_fisher83@gmail.com,051-3046785,1983-11-28,BA in oncology,2022-03-30
211483896,Almog,Tayeb,almog93tayeb@gmail.com,056-4173629,1993-04-26,BA in theatre,2023-10-05
372804336,Guy,Zeltser,guy_zeltser@jct.ac.il,056-7678632,2006-02-18,MA in math,2022-10-03
212362644,Daniel,Fisher,daniel87fisher@jct.ac.il,057-7737332,1987-03-17,BA in physics,2024-10-09
215592585,Almog,Ashkenazi,almog_ashkenazi90@jct.ac.il,056-5510078,1990-09-30,MA in neurology,2020-10-20
293436606,Adam,Tayeb,adam_tayeb@gmail.com,053-5528348,1987-11-27,BA in physics,2023-03-10
383385440,Tamar,Almog,tamar_almog88@gmail.com,057-7368685,1988-11-06,BA in computer science,2024-07-03
211930003,David,Menash,david05menash@gmail.com,054-8265138,2005-11-06,MA in biology,2023-08-26
302658794,Dean,Tayeb,dean_tayeb86@jct.ac.il,056-9759890,1986-09-14,BA in history,2021-03-05
241819028,Asaf,Baruch,asaf01baruch@jct.ac.il,058-2648595,2001-05-27,MA in english,2020-07-04
317992600,Ofir,Barak,ofir_barak87@gmail.com,057-9666111,1987-11-03,BA in chemistry,2024-07-27
393466933,Bar,Malul,bar_malul@jct.ac.il,054-9324308,2003-11-08,BA in neurology,2024-03-27
257838854,Rotem,Gross,rotem_gross94@gmail.com,056-1168091,1994-10-04,BA in sociology,2022-08-27
299985937,Tamar,Biton,tamar_biton@gmail.com,050-8129573,1996-01-21,MA in geographics,2023-07-28
315270454,Gabriel,Kahana,gabriel_kahana@gmail.com,058-4719080,1983-08-01,MA in neurology,2022-10-11
210805727,Sarit,Mizrahi,sarit_mizrahi88@jct.ac.il,052-1330865,1988-12-23,MA in english,2021-08-23
215566209,Liam,Ben-Shitrit,liam_ben-shitrit98@gmail.com,053-6104559,1998-08-17,BA in sociology,2020-08-06
216254979,Gal,Avitan,gal_avitan81@gmail.com,057-9252509,1981-10-24,BA in economics,2022-03-17
398829390,Carmel,Avraham,carmel_avraham91@gmail.com,056-2675223,1991-08-15,BA in astronomy,2022-10-21
250352523,Roni,Katz,roni91katz@gmail.com,059-5816667,1991-03-07,MA in astronomy,2020-10-28
202526323,Eli,Ben-David,eli_ben-david00@gmail.com,052-4079115,2000-07-25,MA in biology,2022-03-11
334868791,Itay,Kahana,itay_kahana80@gmail.com,051-6244599,1980-04-27,MA in cardiology,2021-07-16
331116822,Ron,Gross,ron01gross@gmail.com,056-8144131,2001-02-25,BA in computer science,2021-08-12
200570018,Niv,Ashkenazi,niv99ashkenazi@gmail.com,054-9717521,1999-09-05,MA in oncology,2024-10-03
387155567,Liam,Cohen,liam_cohen@gmail.com,052-8606094,1983-09-25,MA in ecology,2023-10-17
291324838,Itay,Baruch,itay_baruch04@jct.ac.il,050-8134395,2004-07-23,BA in ecology,2021-07-30
367022795,Ron,Ashkenazi,ron_ashkenazi@gmail.com,059-2959911,1994-01-15,BA in neurology,2020-10-02
265613562,Almog,Bachar,almog_bachar@gmail.com,059-0691555,2002-07-02,BA in math,2022-08-31
249049289,Mor,Zohar,mor83zohar@gmail.com,052-2098166,1983-11-04,BA in anthropology,2023-07-02
215139601,Adam,Zeltser,adam_zeltser97@gmail.com,054-8691419,1997-12-29,MA in math,2022-03-24
222415135,Guy,Zohar,guy_zohar90@gmail.com,058-3727393,1990-08-02,BA in neurology,2020-10-31
382651941,Sarit,Biton,sarit_biton92@jct.ac.il,058-9151359,1992-12-05,MA in biology,2022-10-22
280343799,Ori,Barak,ori81barak@jct.ac.il,056-0091357,1981-08-10,MA in psychology,2023-08-07
381507458,Ori,Stern,ori_stern90@gmail.com,052-8881866,1990-02-02,BA in art,2022-07-01
232405480,Niv,Ben-David,niv94ben-david@gmail.com,056-2000984,1994-10-28,MA in geographics,2021-10-14
265937961,Alon,Fisher,alon04fisher@gmail.com,053-3587200,2004-04-14,BA in cardiology,2021-08-01
389507450,Bar,Avraham,bar_avraham@gmail.com,059-0158672,1988-12-17,BA in sociology,2022-08-29
271786956,Oren,Saban,oren_saban@jct.ac.il,051-2076068,2000-06-24,MA in anthropology,2024-10-07
348985482,Amit,Kahana,amit_kahana86@jct.ac.il,057-6480990,1986-06-24,BA in english,2022-08-19
390388825,Gefen,Almog,gefen_almog05@gmail.com,052-3224959,2005-02-26,BA in sociology,2020-10-17
324264563,Adam,Solomon,adam98solomon@gmail.com,052-7713307,1998-10-03,BA in physics,2020-08-14
248653602,Tamar,Revivo,tamar83revivo@gmail.com,058-2210371,1983-09-03,MA in geographics,2020-03-18
367159035,Adi,Shamir,adi_shamir82@gmail.com,051-0893020,1982-05-29,MA in math,2022-10-01
224186072,Roni,Cohen,roni_cohen04@jct.ac.il,051-8360596,2004-04-25,MA in english,2024-10-20
206695868,Yoav,Tzur,yoav_tzur@jct.ac.il,058-0720309,1984-05-11,BA in biology,2021-10-01
248180713,Gabriel,Bernstein,gabriel80bernstein@jct.ac.il,054-8877368,1980-02-19,BA in psychology,2024-07-19
264854910,Yael,Barak,yael_barak87@jct.ac.il,056-4729310,1987-03-06,BA in english,2022-03-09
377461538,Liam,Menash,liam88menash@jct.ac.il,057-8763735,1988-11-17,BA in oncology,2021-10-02
282101815,Yoav,Elias,yoav94elias@jct.ac.il,057-8468447,1994-08-29,BA in computer science,2024-07-17
325594216,Ron,Rafael,ron_rafael@jct.ac.il,059-6640219,1998-02-20,MA in computer science,2023-08-20
277889150,Ron,Bachar,ron_bachar@gmail.com,059-2741732,1996-12-04,MA in ecology,2020-08-03
243863933,Dana,Shaked,dana_shaked05@jct.ac.il,057-0346749,2005-01-26,BA in chemistry,2023-08-02
394879514,Noam,Eliakim,noam_eliakim@jct.ac.il,053-2210978,1992-01-10,BA in neurology,2024-03-29
276239464,Tamar,Bernstein,tamar_bernstein04@gmail.com,050-1676611,2004-12-18,BA in computer science,2023-07-08
355628686,Hila,Zohar,hila_zohar97@jct.ac.il,055-8274445,1997-12-13,BA in sociology,2021-08-02
217069285,Sarit,Tzur,sarit94tzur@jct.ac.il,056-0311574,1994-11-10,MA in physics,2023-07-28
344527585,Yael,Ashkenazi,yael89ashkenazi@jct.ac.il,054-6468634,1989-04-24,BA in cardiology,2023-07-08
262734619,Asaf,Ziv,asaf_ziv98@jct.ac.il,050-7194380,1998-02-19,MA in computer science,2024-10-19
385783980,Niv,Rosen,niv98rosen@gmail.com,050-7237958,1998-03-05,BA in math,2023-07-17
218517258,Tal,Dagan,tal_dagan@jct.ac.il,050-5020875,2005-04-11,MA in anthropology,2020-08-03
288510860,Dana,Ben-Ari,dana_ben-ari93@gmail.com,058-3012515,1993-03-19,BA in ecology,2021-08-20
307650549,Yoav,Elias,yoav_elias87@gmail.com,059-0123476,1987-01-19,BA in anthropology,2024-03-13
351702410,Itay,Rafael,itay_rafael97@jct.ac.il,059-4299696,1997-06-20,MA in chemistry,2021-03-31
272365305,Noam,Fisher,noam_fisher97@gmail.com,053-7569424,1997-01-19,BA in engineering,2024-10-09
300132875,Shahar,Zeltser,shahar99zeltser@gmail.com,052-5043682,1999-01-21,BA in psychology,2020-10-01
399122415,Tomer,Bernstein,tomer02bernstein@gmail.com,056-3177698,2002-05-04,BA in ecology,2020-03-05
313566358,Abigail,Koren,abigail00koren@jct.ac.il,050-6959620,2000-12-21,BA in astronomy,2022-10-27
315101873,Sarit,Katz,sarit01katz@jct.ac.il,054-8869194,2001-02-25,BA in astronomy,2020-10-24
274662527,Adi,Neumann,adi_neumann@jct.ac.il,052-9109370,1997-05-26,BA in neurology,2023-10-29
237330170,Adam,Ben-David,adam_ben-david@jct.ac.il,054-6355217,1980-10-31,BA in oncology,2023-10-24
263340903,Dean,Danon,dean_danon@jct.ac.il,056-9814283,2001-09-26,MA in sociology,2023-07-10
345095277,Raz,Avitan,raz_avitan@jct.ac.il,052-0445481,2005-03-05,BA in theatre,2024-08-06
383752235,Inbar,Cohen,inbar_cohen85@jct.ac.il,052-5158542,1985-03-09,BA in neurology,2022-03-17
280770827,Noam,Barak,noam94barak@gmail.com,050-0308341,1994-01-01,BA in astronomy,2024-07-09
324407493,Noam,Berkowitz,noam02berkowitz@gmail.com,055-8565383,2002-09-26,MA in art,2021-07-18
325136695,Ofir,Sabag,ofir86sabag@jct.ac.il,051-3930141,1986-09-22,MA in theatre,2024-07-09
319558904,Shahar,Peretz,shahar96peretz@jct.ac.il,051-8556193,1996-09-23,BA in english,2024-03-02
269642526,Alon,Mizrahi,alon_mizrahi@jct.ac.il,053-5456782,1996-01-06,BA in history,2022-03-17
254451149,Guy,Barak,guy_barak@gmail.com,055-3218777,1986-07-16,BA in history,2023-08-13
338407950,Niv,Bachar,niv_bachar94@jct.ac.il,053-8795110,1994-02-04,BA in anthropology,2020-10-12
288067895,Ido,Koren,ido_koren91@jct.ac.il,055-7435012,1991-04-02,BA in ecology,2021-07-11
301365680,Noa,Herzog,noa_herzog@gmail.com,052-9087533,2003-08-12,MA in economics,2021-03-03
394448468,Mor,Rosen,mor_rosen90@jct.ac.il,051-9261365,1990-08-10,BA in theatre,2024-03-23
203010160,Bar,Malul,bar_malul99@jct.ac.il,055-8729698,1999-12-16,MA in psychology,2023-07-12
365898188,Sarit,Kramer,sarit_kramer@jct.ac.il,051-2808978,1995-03-13,MA in oncology,2024-07-03
321126302,Shaked,Levi,shaked95levi@jct.ac.il,057-4713144,1995-08-27,BA in computer science,2024-03-17
315075804,Liam,Shamir,liam03shamir@gmail.com,059-8075046,2003-06-12,MA in cardiology,2021-08-28
349704759,David,Stern,david_stern@jct.ac.il,059-1649166,2001-09-12,MA in astronomy,2024-03-14
312834179,Itay,Menash,itay99menash@gmail.com,059-9103047,1999-07-24,MA in oncology,2021-08-12
305529760,Yael,Cohen,yael98cohen@jct.ac.il,052-9329585,1998-01-26,BA in astronomy,2023-08-14
291171999,Ido,Berkowitz,ido87berkowitz@jct.ac.il,057-9002054,1987-05-25,BA in neurology,2020-07-14
228555132,Noa,Ashkenazi,noa_ashkenazi@jct.ac.il,056-7378009,1988-05-18,MA in math,2024-08-21
382097467,Sarit,Finkelstein,sarit80finkelstein@gmail.com,055-4309522,1980-07-02,MA in chemistry,2020-07-13
209066901,Shahar,Saban,shahar99saban@gmail.com,056-3432024,1999-03-24,MA in english,2021-03-06
271789273,Noa,Dagan,noa99dagan@gmail.com,056-7150309,1999-02-25,MA in geographics,2020-08-03
254649726,Yuval,Barak,yuval_barak88@jct.ac.il,058-3485167,1988-01-15,MA in neurology,2020-03-17
273341271,Asaf,Zohar,asaf_zohar@gmail.com,054-5677866,1995-05-11,BA in english,2023-07-23
215882440,Shahar,Ben-Shitrit,shahar_ben-shitrit00@jct.ac.il,059-8480668,2000-05-25,BA in english,2023-08-16
375260163,Yael,Eliakim,yael_eliakim90@jct.ac.il,058-9173767,1990-02-28,MA in physics,2023-07-26
275085546,Tamar,Tzur,tamar_tzur83@gmail.com,051-1580247,1983-05-08,BA in english,2022-10-10
390687416,Yoav,Ben-Shitrit,yoav00ben-shitrit@jct.ac.il,054-7485691,2000-02-25,MA in oncology,2022-10-26
313710154,Maya,Gross,maya_gross04@gmail.com,050-6685860,2004-03-03,MA in math,2024-10-08
342416666,Abigail,Avitan,abigail_avitan03@gmail.com,051-1459538,2003-06-12,BA in math,2021-10-14
283312866,Tomer,Rosen,tomer86rosen@jct.ac.il,054-4238536,1986-03-02,BA in astronomy,2022-03-13
304111909,Noa,Peretz,noa02peretz@gmail.com,059-9419476,2002-01-10,BA in psychology,2023-03-04
302557608,Hila,Ben-David,hila_ben-david00@gmail.com,058-6018163,2000-02-23,MA in chemistry,2023-08-23
328883707,Oren,Sabag,oren86sabag@jct.ac.il,052-2355395,1986-10-18,BA in physics,2024-07-08
268465242,Itay,Berkowitz,itay_berkowitz@gmail.com,054-8982924,2000-04-17,BA in neurology,2024-07-08
202534293,Noa,Avitan,noa94avitan@gmail.com,052-5323364,1994-01-15,BA in anthropology,2020-07-07
390502714,Ido,Barak,ido_barak86@gmail.com,054-7561907,1986-05-09,BA in physics,2024-08-13
268211687,Guy,Tayeb,guy86tayeb@jct.ac.il,050-6692972,1986-10-13,MA in art,2022-08-20
297778730,Michael,Bachar,michael89bachar@gmail.com,051-2949008,1989-02-17,BA in history,2021-10-03
293496097,Liam,Fisher,liam_fisher91@gmail.com,050-9844949,1991-06-27,MA in theatre,2023-07-17
288846439,Maya,Tayeb,maya_tayeb@gmail.com,057-5595746,1982-11-25,MA in oncology,2021-10-24
398177741,Noa,Sabag,noa_sabag@jct.ac.il,058-8446512,1989-07-25,BA in economics,2020-03-02
385789540,Liam,Bernstein,liam_bernstein@jct.ac.il,056-6888577,1986-09-14,BA in biology,2023-03-01
355370362,Itay,Peretz,itay00peretz@jct.ac.il,058-3269976,2000-05-21,BA in art,2020-03-18
280092008,Ofir,Shamir,ofir_shamir81@jct.ac.il,055-0920030,1981-01-09,MA in engineering,2021-03-08
296023211,Oren,Sabag,oren_sabag80@jct.ac.il,050-0619532,1980-04-20,BA in economics,2021-07-21
364461186,Rotem,Rafael,rotem_rafael85@gmail.com,053-7145116,1985-06-25,BA in math,2021-10-05
276444684,Shira,Baruch,shira86baruch@jct.ac.il,053-2812438,1986-04-03,MA in oncology,2021-10-26
326703477,Itay,Almog,itay_almog06@gmail.com,056-3149729,2006-10-05,MA in oncology,2022-08-16
274404185,Noam,Menash,noam_menash@jct.ac.il,059-3365745,1991-06-08,MA in biology,2023-07-28
223486994,Gefen,Rosen,gefen_rosen@gmail.com,052-1664293,2002-03-01,MA in geographics,2024-08-20
337562102,Sarit,Avraham,sarit95avraham@jct.ac.il,053-3753639,1995-03-26,MA in computer science,2022-03-08
288224504,Mor,Biton,mor_biton99@jct.ac.il,058-2859610,1999-11-20,MA in theatre,2022-10-20
279487821,Asaf,Katz,asaf03katz@jct.ac.il,055-4295183,2003-01-25,MA in engineering,2020-03-04
253743553,Inbar,Ben-Ari,inbar_ben-ari@gmail.com,058-7473460,1980-03-20,BA in chemistry,2020-03-18
241013564,David,Biton,david_biton01@gmail.com,057-4640517,2001-03-20,MA in chemistry,2020-07-03
370871378,Sagi,Neumann,sagi90neumann@gmail.com,056-1524314,1990-02-16,BA in engineering,2020-08-16
384642765,Sarit,Ben-Shitrit,sarit92ben-shitrit@gmail.com,053-5872257,1992-02-14,MA in computer science,2024-08-17
256761958,Sagi,Katz,sagi_katz83@jct.ac.il,050-3798579,1983-05-06,MA in physics,2022-07-29
379724149,Raz,Menash,raz92menash@gmail.com,056-6098090,1992-06-03,BA in chemistry,2023-08-08
215281858,Yael,Avraham,yael_avraham81@gmail.com,059-5294201,1981-01-16,BA in anthropology,2024-08-26
337054647,Abigail,Bachar,abigail_bachar93@jct.ac.il,059-4455162,1993-09-01,MA in astronomy,2022-10-31
380929919,Liam,Stern,liam89stern@jct.ac.il,059-4114965,1989-04-24,BA in biology,2021-10-04
277105664,Niv,Fisher,niv_fisher@gmail.com,054-9997036,2004-04-07,BA in theatre,2020-07-04
322234014,Ron,Elias,ron_elias93@gmail.com,059-9720471,1993-12-04,BA in anthropology,2020-10-29
306325820,Dana,Cohen,dana98cohen@gmail.com,053-7169740,1998-04-30,MA in math,2023-10-04
223226358,Maya,Herzog,maya_herzog88@jct.ac.il,053-0284819,1988-02-26,BA in math,2022-03-24
298441445,Niv,Ben-David,niv_ben-david@jct.ac.il,050-9317935,1993-02-21,BA in history,2022-07-03
212724942,Dana,Baruch,dana86baruch@jct.ac.il,053-4013302,1986-02-22,BA in history,2020-07-21
284276219,Inbar,Menahem,inbar_menahem@jct.ac.il,054-7003519,1991-03-03,BA in anthropology,2021-03-15
231119801,Rotem,Koren,rotem_koren81@jct.ac.il,057-7536081,1981-08-07,MA in chemistry,2023-03-08
341317543,Gefen,Ben-Shitrit,gefen_ben-shitrit@jct.ac.il,052-0696801,1981-04-14,MA in art,2020-07-06
263596355,Carmel,Kahana,carmel_kahana@gmail.com,058-9320770,1990-08-20,MA in neurology,2024-10-08
360422018,Oren,Ben-David,oren_ben-david92@jct.ac.il,051-4544922,1992-12-27,BA in sociology,2020-10-12
326966702,Yoav,Levi,yoav_levi90@jct.ac.il,052-9219077,1990-07-24,MA in theatre,2021-07-19
278753496,Noam,Ben-David,noam_ben-david81@jct.ac.il,051-8317246,1981-12-15,MA in neurology,2024-08-28
336292735,Adam,Zohar,adam84zohar@gmail.com,058-9672103,1984-01-22,MA in oncology,2020-03-30
326975778,Tamar,Saban,tamar_saban@gmail.com,057-8862427,1994-06-12,BA in math,2021-10-19
225775733,Tal,Ben-David,tal96ben-david@jct.ac.il,052-6500541,1996-08-24,MA in biology,2021-10-13
346294226,Oren,Fisher,oren80fisher@jct.ac.il,055-3334194,1980-03-11,BA in astronomy,2023-10-14
264652918,Tamar,Barak,tamar_barak@gmail.com,057-9192620,1999-04-05,MA in astronomy,2022-03-10
379177397,Daniel,Barak,daniel_barak@gmail.com,052-3100763,1991-09-02,MA in ecology,2023-03-26
317313591,Asaf,Malul,asaf99malul@gmail.com,050-8535661,1999-05-13,MA in neurology,2021-10-09
226845717,Bar,Bachar,bar92bachar@jct.ac.il,057-2270103,1992-10-02,MA in english,2020-03-12
309048452,Ori,Finkelstein,ori_finkelstein84@jct.ac.il,058-0190326,1984-11-06,BA in neurology,2021-07-23
230168023,Guy,Assouline,guy83assouline@gmail.com,053-2225578,1983-02-07,BA in sociology,2020-07-19
217656321,Mor,Ben-David,mor80ben-david@jct.ac.il,050-6715109,1980-04-05,BA in english,2024-08-08
248274995,Inbar,Koren,inbar_koren04@gmail.com,052-8928568,2004-07-12,MA in cardiology,2020-10-19
235282787,Shira,Mizrahi,shira_mizrahi@gmail.com,052-7724064,1994-05-07,MA in physics,2022-07-09
299085118,Ofir,Bernstein,ofir02bernstein@gmail.com,055-0934046,2002-06-18,MA in math,2023-10-25
210960449,Yael,Elias,yael_elias86@gmail.com,054-4060796,1986-12-26,MA in astronomy,2021-08-05
213395007,Asaf,Dayan,asaf_dayan80@gmail.com,057-4823341,1980-11-08,BA in theatre,2021-07-22
353501430,Jonathan,Stern,jonathan84stern@jct.ac.il,058-2508959,1984-09-10,MA in astronomy,2023-10-11
220490072,Jonathan,Danon,jonathan00danon@gmail.com,057-5014425,2000-12-23,MA in cardiology,2023-10-12
